method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch,city_split
td3,4,2,135,1312135,0,0,1,13.682853069999837,2200,983.8411865234375,26.317440032958984,12.950530052185059,7.602373123168945,8.276312859153206,1818.9745732095323,0.5408768220368666,nan,city1_4_unseen
td3,4,2,136,1312136,0,0,1,-99.51374775981519,2200,992.0380859375,15.503780364990234,10.262633323669434,0.17092323303222656,8.294378182833844,1822.7636686438705,0.5442494290417653,nan,city1_4_unseen
td3,4,2,137,1312137,0,0,1,-16.559511004013032,2200,991.443603515625,26.92693519592285,21.631620407104492,2.1601524353027344,8.168997032913294,1795.0879242611716,0.5523092156745953,nan,city1_4_unseen
td3,4,2,138,1312138,0,0,1,2.0462216421107797,2200,890.18310546875,26.584383010864258,13.808810234069824,2.0865821838378906,8.143722396953539,1789.7207429396142,0.4973865945178829,nan,city1_4_unseen
td3,4,2,139,1312139,0,0,1,-17.59513751914396,2200,905.521240234375,27.25359535217285,16.08771324157715,0.14727401733398438,7.490802910463376,1645.4148581630964,0.5503300494352399,nan,city1_4_unseen
td3,4,2,140,1312140,1,0,0,243.77223207101673,1843,961.3314819335938,9.991438865661621,9.991438865661621,5.243461608886719,9.071437655747486,1670.2939966415452,0.5755462714148167,1.7374797642972901,city1_4_unseen
td3,4,2,141,1312141,1,0,0,204.3160299200722,1586,901.1546020507812,9.993097305297852,9.993097305297852,1.1052398681640625,9.462218346128248,1499.4398243301862,0.6009941762440086,1.6639096342823656,city1_4_unseen
td3,4,2,142,1312142,0,0,1,-0.3686667225440914,2200,867.9776000976562,27.11907958984375,15.939851760864258,2.4491004943847656,7.711594084419987,1694.0204128352354,0.5123772969446961,nan,city1_4_unseen
td3,4,2,143,1312143,1,0,0,248.17625017140392,1735,990.830810546875,9.989066123962402,9.989066123962402,3.592662811279297,8.790173501927159,1523.2369373401455,0.6504771426282832,1.537333035192372,city1_4_unseen
td3,4,2,144,1312144,0,0,1,13.083967946792797,2200,981.4771118164062,27.183002471923828,17.567771911621094,7.087308406829834,7.761031594764103,1705.4047498082105,0.5755097796735836,nan,city1_4_unseen
td3,4,2,145,1312145,0,0,1,5.351598923601628,2200,860.9688110351562,29.013614654541016,21.377742767333984,3.5404396057128906,7.602972699471495,1670.2235047426286,0.5154811967323059,nan,city1_4_unseen
td3,4,2,146,1312146,0,0,1,-16.989730195579867,2200,988.417236328125,165.51654052734375,165.51654052734375,4.0842437744140625,6.940911508861252,1522.8827843082486,0.649043541967087,nan,city1_4_unseen
td3,4,2,147,1312147,0,0,1,-22.744168796247152,2200,861.53955078125,27.23838233947754,20.53440284729004,2.8847427368164062,7.964994307512587,1750.2786423480177,0.49222993981431745,nan,city1_4_unseen
td3,4,2,148,1312148,0,0,1,-0.44008547518791374,2200,988.0367431640625,28.57828712463379,16.720592498779297,4.934755802154541,8.223284821239385,1806.8716568077712,0.5468217620445952,nan,city1_4_unseen
td3,4,2,149,1312149,1,0,0,219.75822195311306,1478,853.3907470703125,9.890832901000977,9.890832901000977,1.9087162017822266,9.491916770460803,1401.7846744174108,0.6087887552522903,1.6426058979778404,city1_4_unseen
td3,4,2,150,1312150,1,0,0,249.98556163703404,2108,994.9434204101562,9.976588249206543,9.976588249206543,6.708452224731445,8.203776235400612,1727.0492290371424,0.5760944179714281,1.7358265742640744,city1_4_unseen
td3,4,2,151,1312151,0,0,1,3.452877392212642,2200,914.4762573242188,26.64022445678711,15.116830825805664,3.09564208984375,8.09911963769658,1779.7779974118775,0.5138147896277144,nan,city1_4_unseen
td3,4,2,152,1312152,0,0,1,-9.339383805600974,2200,899.9658203125,26.491308212280273,20.410234451293945,1.9935111999511719,8.1680562695319,1794.9621871806114,0.5013842780310025,nan,city1_4_unseen
td3,4,2,153,1312153,1,0,0,241.68577357518183,1677,964.6927490234375,9.996628761291504,9.996628761291504,2.9535179138183594,9.003919792054448,1508.0383898046077,0.639700391943225,1.5632318075689915,city1_4_unseen
td3,4,2,154,1312154,0,0,1,13.023312700935051,2200,932.3654174804688,27.889076232910156,17.182907104492188,7.530612468719482,7.981323665272106,1753.8069517846875,0.5316237437260051,nan,city1_4_unseen
td3,4,2,155,1312155,1,0,0,257.1747124706744,1774,959.41455078125,9.960396766662598,9.960396766662598,8.968910217285156,8.795846307828704,1558.442778952697,0.6156238546185152,1.6243685044005838,city1_4_unseen
td3,4,2,156,1312156,0,0,1,-5.6108011281554155,2200,895.2060546875,26.954586029052734,14.065003395080566,2.7367019653320312,7.873776150494814,1729.92187394515,0.5174835165509237,nan,city1_4_unseen
td3,4,2,157,1312157,1,0,0,242.25125032624354,1523,854.0013427734375,9.958983421325684,9.958983421325684,3.8459091186523438,9.22230380808767,1402.8990118739969,0.608740426463527,1.6427363068516618,city1_4_unseen
td3,4,2,158,1312158,0,0,1,-47.74710590352097,2200,976.1309814453125,28.888906478881836,15.969918251037598,0.6585210561752319,8.09697405782613,1779.214066810755,0.5486304316349238,nan,city1_4_unseen
td3,4,2,159,1312159,0,0,1,-1.1807341846449901,2200,938.8011474609375,26.937408447265625,15.359257698059082,2.41131591796875,8.132735170911658,1787.3120672596401,0.5252586633627642,nan,city1_4_unseen
td3,4,2,160,1312160,1,0,0,244.26813876025173,2026,997.3903198242188,9.948740005493164,9.948740005493164,3.2920684814453125,8.656514930848662,1751.6693821704296,0.5693941619213488,1.7562526398683576,city1_4_unseen
td3,4,2,161,1312161,0,0,1,9.252683242385743,2200,923.57177734375,26.726118087768555,15.576678276062012,4.652360916137695,8.08701356283643,1777.1100404311637,0.5197043268742505,nan,city1_4_unseen
td3,4,2,162,1312162,0,0,1,-2.570814233492598,2200,886.5404052734375,27.24660301208496,15.489460945129395,1.9634208679199219,7.924867116104473,1741.1211384372816,0.509177900205806,nan,city1_4_unseen
td3,4,2,163,1312163,1,0,0,246.12849067369595,1612,907.7807006835938,9.89958381652832,9.89958381652832,3.002166748046875,9.959326194585405,1603.9291973541485,0.5659730505442974,1.7668685797641746,city1_4_unseen
td3,4,2,164,1312164,0,0,1,-2.948940377757836,2200,900.1162719726562,25.900346755981445,14.78108024597168,2.3915367126464844,7.835382095480507,1721.2474883514042,0.5229441309656055,nan,city1_4_unseen
td3,4,2,165,1312165,1,0,0,189.2796350050932,2066,994.6116333007812,9.98479175567627,9.98479175567627,0.19363784790039062,9.078822208599107,1873.7554089217886,0.5308118810838329,1.8839065884474173,city1_4_unseen
td3,4,2,166,1312166,0,0,1,11.219940444790495,2200,856.8435668945312,26.15919303894043,21.09419059753418,7.953674793243408,7.839362341301007,1722.0298651670519,0.4975776461411196,nan,city1_4_unseen
td3,4,2,167,1312167,0,0,1,13.082167669035925,2200,923.7764892578125,27.56233787536621,22.860258102416992,7.098224639892578,7.874655982560732,1729.923171022973,0.5339985640585104,nan,city1_4_unseen
td3,4,2,168,1312168,0,0,1,-11.132022035732518,2200,872.2657470703125,26.466270446777344,11.190632820129395,3.327686309814453,7.547511991641739,1658.094512096928,0.5260651553373709,nan,city1_4_unseen
td3,4,2,169,1312169,0,0,1,3.7442790805627624,2200,909.8777465820312,25.571128845214844,18.780475616455078,4.881441116333008,8.016299929700114,1761.4741979254625,0.5165433292486599,nan,city1_4_unseen
td3,4,2,170,1312170,0,0,1,12.627759151473072,2200,901.5739135742188,26.45685386657715,12.689264297485352,7.877038955688477,7.982214028754018,1753.98877439206,0.5140135026729051,nan,city1_4_unseen
td3,4,2,171,1312171,0,0,1,11.542996841979289,2200,875.8233032226562,27.8480167388916,12.958346366882324,6.628708839416504,7.600791116329757,1669.9660902956807,0.5244557409351855,nan,city1_4_unseen
td3,4,2,172,1312172,0,0,1,-6.1759019553147425,2200,971.177978515625,27.387283325195312,14.10999870300293,2.727184295654297,8.404495698565787,1847.1136666400348,0.5257813831686017,nan,city1_4_unseen
td3,4,2,173,1312173,0,0,1,13.186715472304016,2200,909.8788452148438,24.552824020385742,12.327674865722656,8.265055656433105,8.056069622825493,1770.5531800244726,0.5138952365171361,nan,city1_4_unseen
td3,4,2,174,1312174,0,0,1,-4.346351485796305,2200,960.9073486328125,27.05377960205078,16.573362350463867,3.218608856201172,8.13177719709548,1786.887331110598,0.5377548611504134,nan,city1_4_unseen
td3,4,2,175,1312175,0,0,1,13.45708035909081,2200,945.981689453125,28.63714599609375,18.289897918701172,8.634986877441406,7.56976275338368,1662.9399841757593,0.5688609922516256,nan,city1_4_unseen
td3,4,2,176,1312176,0,0,1,13.321918734824038,2200,881.1849975585938,26.907878875732422,16.559181213378906,7.821354389190674,7.794986147853461,1712.78305065885,0.51447554739617,nan,city1_4_unseen
td3,4,2,177,1312177,0,0,1,11.147253060114437,2200,930.2899169921875,28.240415573120117,14.39654541015625,6.4973249435424805,8.14291234192523,1789.7219149454463,0.5197957901859542,nan,city1_4_unseen
td3,4,2,178,1312178,0,0,1,9.710201234882092,2200,946.2417602539062,25.458023071289062,10.679597854614258,6.8672075271606445,8.209905348907817,1804.5671047628825,0.524359419916524,nan,city1_4_unseen
td3,4,2,179,1312179,1,0,0,253.86292901568737,2105,979.274169921875,9.981184005737305,9.981184005737305,8.083992004394531,8.19855835262217,1723.4055638997436,0.5682203831963738,1.7598805491185725,city1_4_unseen
td3,4,2,180,1312180,0,0,1,4.303089824035197,2200,907.8525390625,25.780824661254883,15.53947639465332,5.413115978240967,7.693428797748956,1690.4158277344552,0.5370587071935019,nan,city1_4_unseen
td3,4,2,181,1312181,1,0,0,236.03187446218143,1469,876.1537475585938,9.941422462463379,9.941422462463379,3.8672256469726562,9.782718076723786,1435.9623932713469,0.61015090065317,1.638938824689916,city1_4_unseen
td3,4,2,182,1312182,0,0,1,-20.845485754716407,2200,922.5236206054688,27.32520294189453,21.017168045043945,1.88592529296875,7.80980023435571,1715.8720861398779,0.5376412542970086,nan,city1_4_unseen
td3,4,2,183,1312183,1,0,0,184.9976591641802,1717,879.7176513671875,9.953235626220703,9.953235626220703,1.50958251953125,8.580035549197422,1471.0260503492855,0.5980299608958688,1.6721570245443333,city1_4_unseen
td3,4,2,184,1312184,1,0,0,183.1462611327923,2040,961.6383666992188,9.919877052307129,9.919877052307129,0.66412353515625,8.069107741292786,1643.6909797672338,0.5850481498872727,1.7092610244006077,city1_4_unseen
td3,4,2,185,1312185,0,0,1,-3.6701227156959675,2200,889.5238037109375,26.280174255371094,10.994108200073242,4.941699028015137,7.7507366277954794,1702.8388265130275,0.5223769800530398,nan,city1_4_unseen
td3,4,2,186,1312186,0,0,1,13.539404262223627,2200,920.4323120117188,26.41463851928711,13.4026460647583,6.9858784675598145,7.760032095319845,1705.1224798248595,0.5398042210470771,nan,city1_4_unseen
td3,4,2,187,1312187,0,0,1,-30.66082906872009,2200,884.0514526367188,25.311161041259766,12.655107498168945,0.15046310424804688,7.937834497527643,1744.1637037121188,0.5068626590240264,nan,city1_4_unseen
td3,4,2,188,1312188,0,0,1,-23.926463615719584,2200,850.8217163085938,27.148914337158203,11.860647201538086,1.9520072937011719,7.513305215618827,1650.30546311283,0.5155540809419376,nan,city1_4_unseen
td3,4,2,189,1312189,0,0,1,7.068417669821528,2200,868.774169921875,26.568307876586914,13.4766206741333,5.568777084350586,7.22348473419012,1585.1790405762595,0.5480605961116227,nan,city1_4_unseen
td3,4,2,190,1312190,0,0,1,9.763855468540427,2200,963.019287109375,27.09422492980957,18.887052536010742,6.59613037109375,7.415212553299286,1627.72072167415,0.5916366820709185,nan,city1_4_unseen
td3,4,2,191,1312191,0,0,1,-44.50859823242888,2200,880.5265502929688,27.273725509643555,17.186676025390625,1.3447494506835938,7.5077776434475725,1649.1538477979639,0.5339262625307479,nan,city1_4_unseen
td3,4,2,192,1312192,0,0,1,9.600345470334943,2200,882.305419921875,26.936864852905273,14.146895408630371,5.942462921142578,8.006062578071248,1759.5070897992964,0.5014503351745618,nan,city1_4_unseen
td3,4,2,193,1312193,1,0,0,198.65162834345597,1629,967.4738159179688,9.961344718933105,9.961344718933105,0.2909507751464844,9.889197926924886,1609.3450887994807,0.6011599517414086,1.6634507955881832,city1_4_unseen
td3,4,2,194,1312194,0,0,1,8.569648380966498,2200,965.6253662109375,26.678220748901367,20.674259185791016,4.500646591186523,8.355072390301661,1836.2610715490262,0.5258649661381531,nan,city1_4_unseen
td3,4,2,195,1312195,0,0,1,-8.647476218262852,2200,964.7881469726562,28.287128448486328,18.901710510253906,2.2335281372070312,8.524855886833235,1873.7588578332923,0.5148945089381897,nan,city1_4_unseen
td3,4,2,196,1312196,0,0,1,6.95290445862851,2200,899.2933959960938,26.17463493347168,16.61479949951172,3.6640243530273438,7.7722060119022025,1707.672126599972,0.5266194733684707,nan,city1_4_unseen
td3,4,2,197,1312197,0,0,1,-33.2103368707621,2200,913.2467651367188,26.513668060302734,19.117267608642578,1.0486259460449219,8.407819333618338,1847.6210586089487,0.4942825049982333,nan,city1_4_unseen
td3,4,2,198,1312198,1,0,0,229.8868554342523,1616,952.7025146484375,9.88128662109375,9.88128662109375,0.39424896240234375,9.84243340273895,1589.1041110233057,0.5995217733311026,1.6679961337246083,city1_4_unseen
td3,4,2,199,1312199,0,0,1,8.586310363681662,2200,950.33935546875,24.350149154663086,13.280903816223145,5.951887130737305,8.134382883039388,1787.6380245041532,0.5316173310490813,nan,city1_4_unseen
td3,4,1,0,1311000,0,0,1,2.3067717821401033,2200,928.8444213867188,28.345911026000977,11.05308723449707,5.440931797027588,7.339993765137413,1612.585029710856,0.575997174892083,nan,city1_4_unseen
td3,4,1,1,1311001,0,0,1,-65.37811049645097,2200,932.2310180664062,21.282161712646484,11.803260803222656,1.0981979370117188,8.420299500877206,1850.4228331154818,0.50379351215465,nan,city1_4_unseen
td3,4,1,2,1311002,0,0,1,7.718085423056095,2200,931.1787719726562,27.339378356933594,15.613579750061035,7.71549129486084,8.068740268254823,1772.7024456939907,0.5252876895581375,nan,city1_4_unseen
td3,4,1,3,1311003,1,0,0,252.3840391483866,1483,925.0972290039062,9.937978744506836,9.937978744506836,6.21860408782959,10.072932693898798,1493.0058706882082,0.6196206238475661,1.6138907607536503,city1_4_unseen
td3,4,1,4,1311004,0,0,1,-6.281989728008114,2200,851.1544799804688,58.067100524902344,44.962379455566406,3.724567413330078,6.664227291923016,1464.020224087432,0.5813816407563761,nan,city1_4_unseen
td3,4,1,5,1311005,0,0,1,-4.571313974645292,2200,923.3942260742188,27.723257064819336,15.983053207397461,3.923480987548828,7.856132726926695,1726.2170977351332,0.5349235778545754,nan,city1_4_unseen
td3,4,1,6,1311006,0,0,1,-2.558926183565845,2200,922.0516967773438,27.616308212280273,15.65429401397705,2.8013687133789062,7.850945408818396,1724.4524924776538,0.5346924318295142,nan,city1_4_unseen
td3,4,1,7,1311007,0,0,1,-23.569835922308428,2200,854.8111572265625,129.63677978515625,129.63677978515625,2.8827972412109375,5.5422733029621565,1207.799722852354,0.7077424684349408,nan,city1_4_unseen
td3,4,1,8,1311008,0,0,1,7.097104969269324,2200,982.447265625,25.131420135498047,18.818553924560547,6.455293655395508,7.6101652873984795,1671.5661917598586,0.5877405695736522,nan,city1_4_unseen
td3,4,1,9,1311009,0,0,1,14.849795978303945,2200,971.4661254882812,13.77676773071289,12.05518913269043,7.483334541320801,8.489364448352294,1865.797437812886,0.5206707361690064,nan,city1_4_unseen
td3,4,1,10,1311010,1,0,0,227.37508606538796,1937,996.9765014648438,9.966431617736816,9.966431617736816,1.9732551574707031,8.653728191653785,1674.1732713101692,0.5955037740416397,1.679250482684727,city1_4_unseen
td3,4,1,11,1311011,0,0,1,-21.77455342794643,2200,907.724365234375,300.8439025878906,300.8439025878906,7.5008087158203125,4.962136376591569,1079.769703969211,0.8406647842568644,nan,city1_4_unseen
td3,4,1,12,1311012,0,0,1,-24.536253315623554,2200,908.0371704101562,25.204309463500977,10.290046691894531,1.1758155822753906,7.922391883812168,1740.8526952023308,0.5216048278597285,nan,city1_4_unseen
td3,4,1,13,1311013,0,0,1,-1.2216770016231067,2200,850.2632446289062,26.811214447021484,12.15328311920166,2.6548194885253906,8.034556540602987,1765.4571321653284,0.48161081293775776,nan,city1_4_unseen
td3,4,1,14,1311014,0,0,1,-4.45893303593914,2200,914.95166015625,27.687761306762695,17.05008888244629,0.6739959716796875,7.71700906618075,1695.32338732706,0.5396915225706955,nan,city1_4_unseen
td3,4,1,15,1311015,0,0,1,-34.67792820793037,2200,896.6759033203125,26.092378616333008,13.329669952392578,0.7592658996582031,7.809093609208411,1715.863541715055,0.5225799613552364,nan,city1_4_unseen
td3,4,1,16,1311016,0,0,1,-62.0826027560837,2200,904.00439453125,26.4138240814209,16.634868621826172,0.7206268310546875,7.785585272610188,1710.7621371457788,0.5284220260096961,nan,city1_4_unseen
td3,4,1,17,1311017,0,0,1,-33.477576221189466,2200,945.01123046875,23.964258193969727,15.714066505432129,1.7525558471679688,8.243369810012254,1811.4678075017914,0.5216825971486747,nan,city1_4_unseen
td3,4,1,18,1311018,1,0,0,249.80919217811567,1686,969.943115234375,9.975241661071777,9.975241661071777,7.069701671600342,9.039742658464935,1522.3446955263043,0.6371376456887424,1.5695195642050082,city1_4_unseen
td3,4,1,19,1311019,0,0,1,0.5412859189063681,2200,920.7252197265625,113.78759002685547,111.84219360351562,6.900050640106201,6.492751087170433,1424.2576539647891,0.6464597309085797,nan,city1_4_unseen
td3,4,1,20,1311020,0,0,1,-19.458811411207634,2200,890.4901123046875,25.773754119873047,15.816471099853516,2.6084365844726562,7.783910855935378,1710.3406452234858,0.5206507339877486,nan,city1_4_unseen
td3,4,1,21,1311021,0,0,1,11.720973892640544,2200,915.6796264648438,26.509492874145508,16.188312530517578,6.241399765014648,7.795755050534551,1712.7752733528073,0.5346174951909332,nan,city1_4_unseen
td3,4,1,22,1311022,0,0,1,-6.12295858252908,2200,860.1077270507812,55.453643798828125,46.40647506713867,2.9537353515625,6.386533605256541,1402.507557493485,0.6132642369413946,nan,city1_4_unseen
td3,4,1,23,1311023,1,0,0,213.9110801047835,1584,887.302490234375,9.95469856262207,9.95469856262207,0.3515434265136719,8.618232791208559,1363.2328744388074,0.6508810833949736,1.5363789569425401,city1_4_unseen
