method,method_label,model_seed,wind_level,city_seed,success_rate,collision_rate,timeout_rate,average_return,final_distance,path_length,straight_line_distance,path_efficiency,minimum_clearance,average_speed,episode_steps,episodes
td3,TD3,2,no_wind,43,0.91,0.0,0.09,196.31009456832942,11.204512796401978,1370.292059197033,924.9161865234375,0.6922522014061314,4.397095846533776,11.562146655919767,1220.48,100
td3,TD3,2,no_wind,44,0.88,0.01,0.11,187.2860873483665,19.224804677963256,1392.5957336887438,925.0100183105469,0.6809808981083711,4.441614561080932,11.475304528296363,1248.48,100
td3,TD3,2,no_wind,45,0.89,0.01,0.1,186.89128131603732,13.07871720314026,1391.5527272680251,927.9463464355468,0.6867380544275805,3.7828073941171168,11.427203045561457,1253.83,100
td3,TD3,2,no_wind,46,0.8,0.01,0.19,165.73353001441353,15.153462390899659,1448.7848555556711,918.8055920410156,0.6639459755029384,3.90541827455163,11.448995668351388,1311.37,100
td3,TD3,2,no_wind,47,0.84,0.01,0.15,183.44625890780003,15.563345375061035,1409.1459581637412,925.2463067626953,0.6813105125424148,5.649955989718437,11.365350730205916,1281.74,100
td3,TD3,2,no_wind,48,0.92,0.0,0.08,206.8630856487662,11.174557466506958,1372.9895408642142,920.9089416503906,0.6872666170731104,5.7175113439559935,11.566158256927515,1217.45,100
td3,TD3,2,no_wind,49,0.86,0.01,0.13,187.04484840628118,15.299982957839966,1411.2110079708075,921.2407067871094,0.6755967951086613,5.014786677360535,11.464051922528581,1269.04,100
td3,TD3,2,no_wind,50,0.93,0.03,0.04,199.04820535613635,20.377246618270874,1323.1596629214423,927.9627069091797,0.7112148680340831,4.495056859254837,11.69503974974455,1155.41,100
td3,TD3,2,no_wind,51,0.87,0.0,0.13,190.76268844239618,11.227994899749756,1406.2935730547115,922.3160729980468,0.6797781083198201,5.240668511390686,11.499744575611594,1259.21,100
td3,TD3,2,no_wind,52,0.84,0.0,0.16,182.11591941883412,12.075924310684204,1407.1749361525258,924.6867346191407,0.680743411710671,5.015224514007568,11.393491209709882,1280.12,100
td3,TD3,2,strong,43,0.89,0.03,0.08,187.69753626783816,24.16010187149048,1345.617827008996,924.9161865234375,0.7002929273841505,4.4762941312789915,11.327001717097698,1228.22,100
td3,TD3,2,strong,44,0.95,0.03,0.02,203.08240951157157,31.927063465118408,1298.53670016899,925.0100183105469,0.7102963233698506,4.4665692359767855,11.529076101966888,1142.87,100
td3,TD3,2,strong,45,0.91,0.01,0.08,192.80309065876526,14.154155740737915,1358.1249658528718,927.9463464355468,0.6968402592599581,3.8122696586698295,11.296684595751225,1240.03,100
td3,TD3,2,strong,46,0.94,0.0,0.06,203.54698789136847,10.74551423072815,1342.5818604847987,918.8055920410156,0.6964400995527569,4.167523902654648,11.572821180026162,1184.58,100
td3,TD3,2,strong,47,0.92,0.01,0.07,202.81144781738732,17.321034498214722,1331.192853164961,925.2463067626953,0.7049031558910499,5.184783735275269,11.38577439732476,1200.85,100
td3,TD3,2,strong,48,0.95,0.0,0.05,216.38399738331114,10.603132429122924,1341.552298770607,920.9089416503906,0.6969386504691454,5.490960254669189,11.51430189932788,1189.74,100
td3,TD3,2,strong,49,0.97,0.0,0.03,214.35408256008904,10.94005844116211,1314.3850614389678,921.2407067871094,0.7067945671446368,4.788695640563965,11.506331816750642,1164.13,100
td3,TD3,2,strong,50,0.92,0.01,0.07,200.9067165204534,17.31418113708496,1333.9099014507328,927.9627069091797,0.70398579056824,4.571754994392395,11.438902328839323,1198.55,100
td3,TD3,2,strong,51,0.92,0.01,0.07,202.22137896277022,16.01408365249634,1356.9807886968522,922.3160729980468,0.695145421064849,4.762631864603609,11.408982383189374,1223.11,100
td3,TD3,2,strong,52,0.93,0.0,0.07,203.04822829139383,11.20431749343872,1346.8421117259577,924.6867346191407,0.6991035644999655,4.714340838640928,11.362352244289426,1213.45,100
td3,TD3,3,no_wind,43,0.86,0.14,0.0,154.29483578974217,34.40140013694763,1284.1677971826084,924.9161865234375,0.7420418477000312,4.49780356024392,13.541644432371358,984.12,100
td3,TD3,3,no_wind,44,0.87,0.13,0.0,149.25823056870613,25.883691720962524,1307.599554323091,925.0100183105469,0.7306073620010346,3.8410846900939943,13.27114591384443,1018.08,100
td3,TD3,3,no_wind,45,0.85,0.15,0.0,144.3699518838324,30.144213008880616,1297.9356558850732,927.9463464355468,0.7391036276061917,3.0737379693984987,13.289560464401212,1008.76,100
td3,TD3,3,no_wind,46,0.78,0.22,0.0,119.87791677868915,50.44472476005554,1343.1424902568347,918.8055920410156,0.7090175826687899,3.6208067566156386,13.020120952587309,1073.52,100
td3,TD3,3,no_wind,47,0.88,0.12,0.0,157.99122478894415,29.485573053359985,1244.2297714119193,925.2463067626953,0.7630115191804403,4.201668318808078,13.655504014713872,939.74,100
td3,TD3,3,no_wind,48,0.87,0.13,0.0,157.8223169586708,25.871536502838136,1269.7573861587034,920.9089416503906,0.7485371047077523,4.692567014694214,13.63348916995785,966.26,100
td3,TD3,3,no_wind,49,0.85,0.15,0.0,141.75084829481042,33.507907762527466,1303.3685830754462,921.2407067871094,0.7309022584305045,3.83550064984709,13.397618586860311,1008.95,100
td3,TD3,3,no_wind,50,0.8,0.2,0.0,122.4895002742457,51.69580818176269,1291.0157368754944,927.9627069091797,0.7394698390349713,3.4576564496196807,13.22192200595688,1012.61,100
td3,TD3,3,no_wind,51,0.83,0.17,0.0,138.50499208913362,31.30041383743286,1300.2717475785844,922.3160729980468,0.7421366465986425,4.207418132519815,13.488435583784623,1008.16,100
td3,TD3,3,no_wind,52,0.88,0.12,0.0,154.55770301036367,37.50826392173767,1261.7964410581883,924.6867346191407,0.7476907968006172,3.969892214089632,13.326258784156389,969.99,100
td3,TD3,3,strong,43,0.89,0.11,0.0,167.7508009371737,22.798350353240966,1221.8180517357791,924.9161865234375,0.7650038913780377,4.6998336017131805,13.189809425688152,940.64,100
td3,TD3,3,strong,44,0.86,0.14,0.0,149.67585248686922,30.798385496139527,1245.8643052146592,925.0100183105469,0.7495432481696,3.4227552385255695,12.875165636603674,984.61,100
td3,TD3,3,strong,45,0.84,0.16,0.0,136.5249172645257,28.84120825767517,1248.2612651287666,927.9463464355468,0.7517335104783969,3.413577573299408,12.793753038051852,993.03,100
td3,TD3,3,strong,46,0.77,0.23,0.0,113.39159750997696,72.06141479492187,1219.8102262384878,918.8055920410156,0.7460713391782958,3.388194285035133,12.747775631820419,966.4,100
td3,TD3,3,strong,47,0.91,0.09,0.0,170.59538502208102,25.7858468914032,1193.5716271173374,925.2463067626953,0.7794925697276284,4.492141742706298,13.331152822623302,908.96,100
td3,TD3,3,strong,48,0.82,0.18,0.0,137.75929477859347,32.73259956359863,1242.0642621218772,920.9089416503906,0.7539621946202395,4.014021911621094,13.07455307884255,970.55,100
td3,TD3,3,strong,49,0.82,0.18,0.0,126.49220981811457,39.294652404785154,1247.7849725774429,921.2407067871094,0.7460768809521562,3.625138087272644,12.831090386535182,993.17,100
td3,TD3,3,strong,50,0.83,0.17,0.0,135.79157717119742,34.46021767616272,1261.1594657673343,927.9627069091797,0.7472681280473878,3.4263191449642183,12.80578458598751,1004.45,100
td3,TD3,3,strong,51,0.85,0.15,0.0,142.78500308029737,41.26640006065369,1199.573690262131,922.3160729980468,0.7713669988040769,3.879823883920908,13.093848879767796,934.81,100
td3,TD3,3,strong,52,0.88,0.12,0.0,149.28888923521234,40.11674592018127,1225.4735930767615,924.6867346191407,0.7548770257330247,3.5495248935371637,12.817234062960187,966.23,100

