method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch,city_seed,city_split
HW_GA_SAC,4,mild_noise_latency_30ms,combined,3,1313003,0.01,0.01,30.0,1,0,0,224.53946444305694,845,968.13671875,9.941468238830566,9.941468238830566,31.73036766052246,14.895490002420527,1258.6018380852452,0.7692160375539099,1.3000248970106993,3,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,4,1313004,0.01,0.01,30.0,1,0,0,223.15907448063575,795,896.790771484375,9.948336601257324,9.948336601257324,10.076349258422852,14.537721209631027,1156.0467529344353,0.7757391897931624,1.2890930523525992,3,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,5,1313005,0.01,0.01,30.0,1,0,0,223.29005913287116,770,888.8256225585938,9.881760597229004,9.881760597229004,8.939926147460938,14.935222308124814,1150.295690953225,0.7726931688512572,1.294174764721518,3,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,6,1313006,0.01,0.01,30.0,1,0,0,223.6624828719846,828,942.003662109375,9.847569465637207,9.847569465637207,8.795989990234375,14.125473333513678,1169.9710082744405,0.8051512861833315,1.242002611385386,3,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,7,1313007,0.01,0.01,30.0,1,0,0,224.69930958096805,782,896.17236328125,9.97305679321289,9.97305679321289,20.315046310424805,14.661442552990925,1146.9672623201418,0.7813408392044499,1.2798511863506146,3,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,8,1313008,0.01,0.01,30.0,1,0,0,218.49667578030983,879,985.8314819335938,9.937331199645996,9.937331199645996,5.081565856933594,14.380944242995483,1264.379218056217,0.779696049931249,1.2825510660060118,3,city1_4_unseen
HW_GA_SAC,4,mild_noise_latency_30ms,combined,9,1313009,0.01,0.01,30.0,1,0,0,225.42935863645897,781,886.4917602539062,9.936359405517578,9.936359405517578,32.98426818847656,14.609706606052901,1141.1280960436923,0.7768556074707004,1.287240499242603,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,0,1313000,0.03,0.03,0.0,1,0,0,222.21957735417826,801,960.3966674804688,9.976858139038086,9.976858139038086,16.664077758789062,14.609299983722291,1169.7680512332543,0.8210146160753399,1.2180051127229088,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,1,1313001,0.03,0.03,0.0,1,0,0,225.82696969022288,791,901.265625,9.89065170288086,9.89065170288086,16.32501983642578,14.663992958409446,1159.2907997518587,0.7774284288229598,1.2862920404313198,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,2,1313002,0.03,0.03,0.0,1,0,0,220.41982974979254,818,992.4136962890625,9.884538650512695,9.884538650512695,9.096426010131836,14.965786667791148,1223.6363223786257,0.8110364804796824,1.23299016020655,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,3,1313003,0.03,0.03,0.0,1,0,0,224.652119489318,845,968.13671875,9.955098152160645,9.955098152160645,33.920291900634766,14.926244925888332,1260.7868772290149,0.7678829279043514,1.302281850085045,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,4,1313004,0.03,0.03,0.0,1,0,0,223.08165677627693,793,896.790771484375,9.970158576965332,9.970158576965332,8.528617858886719,14.569934092058059,1154.9345225427837,0.7764862457396619,1.2878528183682434,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,5,1313005,0.03,0.03,0.0,1,0,0,223.40304606377464,768,888.8256225585938,9.91174030303955,9.91174030303955,9.675880432128906,14.99679564506126,1150.728461816554,0.7724025711117658,1.2946616665978201,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,6,1313006,0.03,0.03,0.0,1,0,0,222.88338004436312,825,942.003662109375,9.95188045501709,9.95188045501709,8.198654174804688,14.204959621862931,1170.8281219903852,0.8045618690025885,1.2429124950200476,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,7,1313007,0.03,0.03,0.0,1,0,0,224.43727277133172,784,896.17236328125,9.981094360351562,9.981094360351562,22.48788070678711,14.737052130988058,1154.4463334754141,0.7762789289506072,1.2881967585437677,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,8,1313008,0.03,0.03,0.0,1,0,0,217.5248451003268,882,985.8314819335938,9.911499977111816,9.911499977111816,4.5508575439453125,14.417079126213142,1270.948056377499,0.7756662256862373,1.2892143126578612,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise,noise_curve,9,1313009,0.03,0.03,0.0,1,0,0,225.20110646872038,776,886.4917602539062,9.892712593078613,9.892712593078613,32.675514221191406,14.641298670129677,1135.7246891751108,0.7805516325420159,1.281145228975191,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,0,1313000,0.03,0.03,50.0,1,0,0,222.90326319212187,814,960.3966674804688,9.949872016906738,9.949872016906738,17.087814331054688,14.430210729635318,1174.8020037852207,0.8174966201845618,1.2232466475203718,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,1,1313001,0.03,0.03,50.0,1,0,0,226.1382118312684,796,901.265625,9.97127914428711,9.97127914428711,16.368515014648438,14.597966570875153,1162.0594216797408,0.7755761953181646,1.2893639671209483,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,2,1313002,0.03,0.03,50.0,1,0,0,221.34912840160018,821,992.4136962890625,9.89164924621582,9.89164924621582,13.32508659362793,14.943981517827758,1227.185577742059,0.8086908078850134,1.2365665471273524,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,3,1313003,0.03,0.03,50.0,1,0,0,224.78425683688437,850,968.13671875,9.871841430664062,9.871841430664062,31.591739654541016,14.826336921523598,1260.34507483108,0.7681521022167332,1.3018255071023046,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,4,1313004,0.03,0.03,50.0,1,0,0,223.28290957717292,798,896.790771484375,9.889019012451172,9.889019012451172,9.467723846435547,14.483035968434542,1156.0289452846453,0.775751139400373,1.2890731952684764,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,5,1313005,0.03,0.03,50.0,1,0,0,223.3754123968293,770,888.8256225585938,9.901400566101074,9.901400566101074,9.263427734375,14.924484479814382,1148.8777818798271,0.7736468026253163,1.2925795034718297,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,6,1313006,0.03,0.03,50.0,1,0,0,223.61406748503683,827,942.003662109375,9.948549270629883,9.948549270629883,8.42108154296875,14.15350908293257,1170.8917799727622,0.8045181273125757,1.2429800722333193,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,7,1313007,0.03,0.03,50.0,1,0,0,224.60211230583732,782,896.17236328125,9.985496520996094,9.985496520996094,20.03523063659668,14.660759731403092,1146.8757321991498,0.7814031966330192,1.2797490518453092,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,8,1313008,0.03,0.03,50.0,1,0,0,217.20915164939785,881,985.8314819335938,9.86584186553955,9.86584186553955,4.775604248046875,14.357463545885855,1264.8564663695113,0.7794018595352589,1.2830351734037164,3,city1_4_unseen
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,9,1313009,0.03,0.03,50.0,1,0,0,225.39196422795658,779,886.4917602539062,9.990337371826172,9.990337371826172,32.739356994628906,14.606486219343692,1138.119967196765,0.7789088899278087,1.2838472033522208,3,city1_4_unseen
HW_GA_SAC,4,clean,clean,0,1352000,0.0,0.0,0.0,1,0,0,224.55265527576427,770,878.1353759765625,9.976015090942383,9.976015090942383,13.4588623046875,14.694827903245951,1130.5575619384963,0.7767277010388385,1.2874524735792798,42,city42_train_replay
HW_GA_SAC,4,clean,clean,1,1352001,0.0,0.0,0.0,0,0,1,-25.728584620812924,2200,960.5195922851562,42.31336212158203,12.026387214660645,7.203954696655273,7.132798806417902,1566.2909613599077,0.6132446754664281,nan,42,city42_train_replay
HW_GA_SAC,4,clean,clean,2,1352002,0.0,0.0,0.0,1,0,0,219.9072142269757,784,909.1216430664062,9.97755241394043,9.97755241394043,7.772008895874023,14.580085985742661,1141.9466769267638,0.7961156693524936,1.2560988792160468,42,city42_train_replay
HW_GA_SAC,4,clean,clean,3,1352003,0.0,0.0,0.0,1,0,0,225.04348948799083,854,988.654052734375,9.87854290008545,9.87854290008545,31.10289764404297,14.909824483567714,1272.2938952981992,0.7770642116479346,1.2868949373942744,42,city42_train_replay
HW_GA_SAC,4,clean,clean,4,1352004,0.0,0.0,0.0,1,0,0,224.48177762980663,821,959.9010009765625,9.87049674987793,9.87049674987793,28.919891357421875,15.0413940835667,1234.4007427178867,0.777625099984196,1.2859667210077497,42,city42_train_replay
HW_GA_SAC,4,clean,clean,5,1352005,0.0,0.0,0.0,1,0,0,225.34508564201795,861,995.9188842773438,9.927862167358398,9.927862167358398,15.726295471191406,14.571687907292038,1253.8039474332445,0.7943178726755196,1.258941834748948,42,city42_train_replay
HW_GA_SAC,4,clean,clean,6,1352006,0.0,0.0,0.0,1,0,0,223.2988664871326,837,940.8103637695312,9.981669425964355,9.981669425964355,29.528812408447266,14.911977958365865,1247.7847564480226,0.7539844984544187,1.3262872141932425,42,city42_train_replay
HW_GA_SAC,4,clean,clean,7,1352007,0.0,0.0,0.0,1,0,0,225.26075168333062,843,950.1286010742188,9.926820755004883,9.926820755004883,9.295280456542969,14.0797509862152,1186.0111633935521,0.8011126964063315,1.2482638266574058,42,city42_train_replay
HW_GA_SAC,4,clean,clean,8,1352008,0.0,0.0,0.0,1,0,0,223.23526858337985,827,971.0686645507812,9.991961479187012,9.991961479187012,22.484418869018555,14.941379372413387,1235.20462902595,0.7861601565697989,1.2720054452558807,42,city42_train_replay
HW_GA_SAC,4,clean,clean,9,1352009,0.0,0.0,0.0,1,0,0,223.58458849678033,748,865.0352172851562,9.980809211730957,9.980809211730957,35.836578369140625,15.053583172075252,1125.2906943562252,0.7687215593478623,1.3008611347499353,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,0,1352000,0.0,0.0,10.0,1,0,0,224.91766002045074,773,878.1353759765625,9.857073783874512,9.857073783874512,13.543601989746094,14.59575045077952,1128.3386912360488,0.7782551310144308,1.2849256755898697,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,1,1352001,0.0,0.0,10.0,0,0,1,-24.358402336019978,2200,960.5195922851562,41.242462158203125,20.73569679260254,7.072842121124268,7.6038327126204965,1669.5364643492642,0.5753211222370865,nan,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,2,1352002,0.0,0.0,10.0,1,0,0,220.9312158831131,779,909.1216430664062,9.977750778198242,9.977750778198242,9.3832426071167,14.558619427512637,1133.8051555565594,0.8018323418366703,1.2471435084663816,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,3,1352003,0.0,0.0,10.0,1,0,0,225.1295607717031,857,988.654052734375,9.950998306274414,9.950998306274414,38.396263122558594,14.83456010530543,1271.3902937769433,0.7776164861203727,1.2859809660017971,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,4,1352004,0.0,0.0,10.0,1,0,0,224.99975345755223,827,959.9010009765625,9.898200035095215,9.898200035095215,28.202857971191406,14.917587241425911,1233.5520125291189,0.7781601353059309,1.2850825358804245,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,5,1352005,0.0,0.0,10.0,1,0,0,225.41201442514202,858,995.9188842773438,9.880327224731445,9.880327224731445,15.000190734863281,14.60247649554606,1252.741830300273,0.7949913223849396,1.257875365230457,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,6,1352006,0.0,0.0,10.0,1,0,0,223.22990279619376,845,940.8103637695312,9.991530418395996,9.991530418395996,26.815868377685547,14.765440941985542,1247.549206590677,0.7541268583229621,1.3260368450791078,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,7,1352007,0.0,0.0,10.0,1,0,0,224.94553690572428,848,950.1286010742188,9.909205436706543,9.909205436706543,9.926246643066406,13.970097325531379,1184.3562287668992,0.8022321139505906,1.2465220259950724,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,8,1352008,0.0,0.0,10.0,1,0,0,223.51646008495442,836,971.0686645507812,9.94118881225586,9.94118881225586,22.15422248840332,14.867499211188138,1242.8064857680354,0.7813514619298721,1.279833786360474,42,city42_train_replay
HW_GA_SAC,4,latency_10ms,latency_curve,9,1352009,0.0,0.0,10.0,1,0,0,223.60852642283095,752,865.0352172851562,9.909093856811523,9.909093856811523,35.968292236328125,14.974571673793996,1125.8441628018093,0.7683436534701249,1.3015009566144382,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,0,1352000,0.0,0.0,30.0,1,0,0,224.91769506183294,773,878.1353759765625,9.856732368469238,9.856732368469238,13.543609619140625,14.595748792644613,1128.3385581032126,0.7782552228408708,1.2849255239813138,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,1,1352001,0.0,0.0,30.0,0,0,1,-24.343362843718623,2200,960.5195922851562,41.07393264770508,16.717748641967773,7.072843551635742,7.584683677107096,1665.1405427952343,0.5768399529043677,nan,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,2,1352002,0.0,0.0,30.0,1,0,0,220.93121802947925,779,909.1216430664062,9.977725982666016,9.977725982666016,9.3832426071167,14.558619880477332,1133.8052070842411,0.8018323053960529,1.2471435651449154,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,3,1352003,0.0,0.0,30.0,1,0,0,225.12959651405123,857,988.654052734375,9.950639724731445,9.950639724731445,38.396263122558594,14.834561313255804,1271.3903375566736,0.7776164593435135,1.2859810102839504,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,4,1352004,0.0,0.0,30.0,1,0,0,224.9997295318201,827,959.9010009765625,9.898426055908203,9.898426055908203,28.202850341796875,14.917585697903455,1233.5518755752494,0.7781602217003856,1.2850823932054307,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,5,1352005,0.0,0.0,30.0,1,0,0,225.41200218062036,858,995.9188842773438,9.880621910095215,9.880621910095215,15.000190734863281,14.602471646034356,1252.7413982612252,0.794991596557482,1.2578749314209825,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,6,1352006,0.0,0.0,30.0,1,0,0,223.22976018885893,845,940.8103637695312,9.993057250976562,9.993057250976562,26.815868377685547,14.765467582228622,1247.5514644887544,0.7541254934561554,1.326039245029368,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,7,1352007,0.0,0.0,30.0,1,0,0,224.94563676515327,848,950.1286010742188,9.908194541931152,9.908194541931152,9.926246643066406,13.97012038353198,1184.3581464670963,0.8022308149848278,1.2465240443536347,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,8,1352008,0.0,0.0,30.0,1,0,0,223.51654264260208,836,971.0686645507812,9.940537452697754,9.940537452697754,22.154951095581055,14.867500500815908,1242.8066063944902,0.781351386092122,1.2798339105807885,42,city42_train_replay
HW_GA_SAC,4,latency_30ms,latency_curve,9,1352009,0.0,0.0,30.0,1,0,0,223.60862656468146,752,865.0352172851562,9.908126831054688,9.908126831054688,35.968292236328125,14.97460300110756,1125.8465489205566,0.7683420250428782,1.3015037150209166,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,0,1352000,0.0,0.0,50.0,1,0,0,224.91768241044065,773,878.1353759765625,9.857476234436035,9.857476234436035,13.543601989746094,14.595737561988336,1128.3376719124772,0.7782558340786105,1.2849245148080592,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,1,1352001,0.0,0.0,50.0,0,0,1,-24.501192235329796,2200,960.5195922851562,43.74388885498047,16.02437400817871,7.072842597961426,7.746590468612585,1701.3862642877784,0.5645511618651993,nan,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,2,1352002,0.0,0.0,50.0,1,0,0,220.93120728349538,779,909.1216430664062,9.97776985168457,9.97776985168457,9.3832426071167,14.558618220422938,1133.8050635434831,0.8018324069087561,1.2471434072554195,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,3,1352003,0.0,0.0,50.0,1,0,0,225.1295535492095,857,988.654052734375,9.951069831848145,9.951069831848145,38.396263122558594,14.834559995694088,1271.3902451125334,0.7776165158848353,1.285980916778907,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,4,1352004,0.0,0.0,50.0,1,0,0,224.99975271034657,827,959.9010009765625,9.898201942443848,9.898201942443848,28.202850341796875,14.917587493394278,1233.5520348497362,0.778160121225443,1.2850825591334656,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,5,1352005,0.0,0.0,50.0,1,0,0,225.41200280827073,858,995.9188842773438,9.88023567199707,9.88023567199707,15.000190734863281,14.602474841065618,1252.741661292375,0.7949914296375492,1.2578751955299918,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,6,1352006,0.0,0.0,50.0,1,0,0,223.2299888902471,845,940.8103637695312,9.99072551727295,9.99072551727295,26.815868377685547,14.76543253554395,1247.5485329820926,0.7541272655105881,1.326036129091476,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,7,1352007,0.0,0.0,50.0,1,0,0,224.94546956275258,848,950.1286010742188,9.909893035888672,9.909893035888672,9.926246643066406,13.970087170249448,1184.3553652657479,0.8022326988496625,1.2465211171695194,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,8,1352008,0.0,0.0,50.0,1,0,0,223.51646168522706,836,971.0686645507812,9.941167831420898,9.941167831420898,22.15427589416504,14.86749863453459,1242.8064433037334,0.7813514886271463,1.2798337426310207,42,city42_train_replay
HW_GA_SAC,4,latency_50ms,latency_curve,9,1352009,0.0,0.0,50.0,1,0,0,223.60854621548611,752,865.0352172851562,9.908931732177734,9.908931732177734,35.968292236328125,14.97457193630807,1125.8441775806525,0.7683436433841551,1.3015009736991106,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,0,1352000,0.01,0.01,0.0,1,0,0,224.57862074460905,770,878.1353759765625,9.894111633300781,9.894111633300781,13.230094909667969,14.69570987890293,1130.6177544922427,0.7766863491109165,1.2875210194497608,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,1,1352001,0.01,0.01,0.0,0,0,1,-25.219858182499294,2200,960.5195922851562,41.214820861816406,12.77828598022461,7.426956653594971,7.436460021991621,1631.3337658069322,0.5887940361548512,nan,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,2,1352002,0.01,0.01,0.0,1,0,0,221.37308255613448,800,909.1216430664062,9.9249906539917,9.9249906539917,7.33021879196167,14.383409998714924,1149.9707902836428,0.7905606392334273,1.2649251055170885,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,3,1352003,0.01,0.01,0.0,1,0,0,225.02379551720333,853,988.654052734375,9.964438438415527,9.964438438415527,30.754135131835938,14.922609447734157,1272.2008582751666,0.7771210389488177,1.286800832663934,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,4,1352004,0.01,0.01,0.0,1,0,0,224.48579410096175,821,959.9010009765625,9.939334869384766,9.939334869384766,28.521392822265625,15.02749520032037,1232.6530932936396,0.778727612982915,1.2841460651042043,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,5,1352005,0.01,0.01,0.0,1,0,0,225.0213408047407,860,995.9188842773438,9.939078330993652,9.939078330993652,15.418205261230469,14.60859725364419,1255.2229707959489,0.7934199002475409,1.260366673041611,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,6,1352006,0.01,0.01,0.0,1,0,0,223.31419603884018,820,940.8103637695312,9.994499206542969,9.994499206542969,29.562116622924805,15.12357269162085,1239.7764852441587,0.758854821790115,1.3177751149304566,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,7,1352007,0.01,0.01,0.0,1,0,0,225.19145186615222,843,950.1286010742188,9.898947715759277,9.898947715759277,9.424781799316406,14.093829483324098,1186.7791091606289,0.8005943092023372,1.2490720812096934,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,8,1352008,0.01,0.01,0.0,1,0,0,223.33329879445637,830,971.0686645507812,9.956761360168457,9.956761360168457,21.429489135742188,14.900952961933182,1235.791789624058,0.7857866290293055,1.2726100993030585,42,city42_train_replay
HW_GA_SAC,4,mild_noise,noise_curve,9,1352009,0.01,0.01,0.0,1,0,0,223.58220500389507,748,865.0352172851562,9.861356735229492,9.861356735229492,35.62205505371094,15.054700934313198,1125.378659414342,0.7686614723397447,1.30096282431859,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,0,1352000,0.01,0.01,30.0,1,0,0,224.88065680631195,773,878.1353759765625,9.842547416687012,9.842547416687012,12.929779052734375,14.59464615190168,1128.0784796071873,0.7784346495842572,1.2846293526811472,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,1,1352001,0.01,0.01,30.0,1,0,0,218.3532871753572,1039,960.5195922851562,9.906956672668457,9.906956672668457,6.356911659240723,12.158965278750319,1262.8304679292828,0.7606085034202266,1.3147368133583863,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,2,1352002,0.01,0.01,30.0,1,0,0,221.18601686273254,779,909.1216430664062,9.974401473999023,9.974401473999023,9.47550106048584,14.550050462929674,1133.283217135492,0.8022016291429068,1.2465693956124548,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,3,1352003,0.01,0.01,30.0,1,0,0,225.13188194309527,858,988.654052734375,9.955490112304688,9.955490112304688,38.1337890625,14.821430066735038,1271.7511820485672,0.7773958197875055,1.286345995883206,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,4,1352004,0.01,0.01,30.0,1,0,0,225.00299749595416,827,959.9010009765625,9.952834129333496,9.952834129333496,28.16004180908203,14.908577689020348,1232.7960031935168,0.7786373402330727,1.2842949449363241,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,5,1352005,0.01,0.01,30.0,1,0,0,225.32276392441844,858,995.9188842773438,9.961519241333008,9.961519241333008,15.014846801757812,14.614895098553948,1253.8127781855612,0.7943122782003983,1.2589507016882704,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,6,1352006,0.01,0.01,30.0,1,0,0,223.24972621293307,845,940.8103637695312,9.941596031188965,9.941596031188965,26.93686866760254,14.766580170005032,1248.065039774124,0.7538151729174306,1.3265851311134795,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,7,1352007,0.01,0.01,30.0,1,0,0,224.33527481229743,839,950.1286010742188,9.983956336975098,9.983956336975098,10.346412658691406,13.930962841758001,1168.9490263794162,0.8128058449366696,1.2303061133596003,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,8,1352008,0.01,0.01,30.0,1,0,0,223.48313903210055,835,971.0686645507812,9.998505592346191,9.998505592346191,22.2193546295166,14.882039694728965,1242.9454269956434,0.7812641194537215,1.2799768671051013,42,city42_train_replay
HW_GA_SAC,4,mild_noise_latency_30ms,combined,9,1352009,0.01,0.01,30.0,1,0,0,223.5932291579465,751,865.0352172851562,9.985027313232422,9.985027313232422,35.75254821777344,14.985183448512132,1125.7573772988198,0.7684028856739548,1.301400630637813,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,0,1352000,0.03,0.03,0.0,1,0,0,224.72690851632106,770,878.1353759765625,9.919398307800293,9.919398307800293,13.490814208984375,14.667442960708172,1128.2601763468504,0.7783092892809909,1.28483626467289,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,1,1352001,0.03,0.03,0.0,0,0,1,-25.169014330286004,2200,960.5195922851562,41.94325256347656,13.60370922088623,7.17828369140625,7.639665647250685,1676.907486302552,0.5727922381711265,nan,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,2,1352002,0.03,0.03,0.0,1,0,0,221.09826110594747,780,909.1216430664062,9.91708755493164,9.91708755493164,9.231159210205078,14.583324380104358,1136.9731520031937,0.7995981624233222,1.2506281867498608,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,3,1352003,0.03,0.03,0.0,1,0,0,225.0022220041233,853,988.654052734375,9.964176177978516,9.964176177978516,29.700393676757812,14.930025028735225,1272.8200846533473,0.7767429699254275,1.2874271653800828,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,4,1352004,0.03,0.03,0.0,1,0,0,224.5355466184675,821,959.9010009765625,9.993514060974121,9.993514060974121,28.0615234375,15.038457689128462,1233.747736399948,0.77803668663866,1.2852864359395244,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,5,1352005,0.03,0.03,0.0,1,0,0,225.22564683713995,859,995.9188842773438,9.9413480758667,9.9413480758667,15.553169250488281,14.623956336200722,1255.0594093245484,0.7935233000749585,1.2602024413215556,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,6,1352006,0.03,0.03,0.0,1,0,0,223.2145554527965,843,940.8103637695312,9.98027229309082,9.98027229309082,29.061420440673828,14.834799768308162,1249.9858942999151,0.7526567844163192,1.328626833245772,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,7,1352007,0.03,0.03,0.0,1,0,0,225.3548477931152,841,950.1286010742188,9.999761581420898,9.999761581420898,9.735748291015625,14.09720405762601,1184.2484713826273,0.8023051108226721,1.246408612522254,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,8,1352008,0.03,0.03,0.0,1,0,0,223.2787104225438,829,971.0686645507812,9.95613956451416,9.95613956451416,21.42660140991211,14.916864805831265,1235.9140946118125,0.7857088682654627,1.2727360481594259,42,city42_train_replay
HW_GA_SAC,4,moderate_noise,noise_curve,9,1352009,0.03,0.03,0.0,1,0,0,223.53715631782842,747,865.0352172851562,9.99380111694336,9.99380111694336,35.18885803222656,15.069229421845401,1125.2687523529858,0.7687365489144972,1.300835769304921,42,city42_train_replay
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,0,1352000,0.03,0.03,50.0,1,0,0,224.76408736596204,771,878.1353759765625,9.990943908691406,9.990943908691406,12.720878601074219,14.624071091220227,1127.4056255186395,0.7788992320954533,1.283863122203529,42,city42_train_replay
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,1,1352001,0.03,0.03,50.0,1,0,0,218.52607321050482,971,960.5195922851562,9.996073722839355,9.996073722839355,6.466662883758545,12.741321938413547,1236.820744440756,0.7766037209534897,1.2876580075771866,42,city42_train_replay
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,2,1352002,0.03,0.03,50.0,1,0,0,221.27584308384218,778,909.1216430664062,9.937841415405273,9.937841415405273,9.881546020507812,14.580676203062112,1134.359922232526,0.8014402001061269,1.247753731179918,42,city42_train_replay
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,3,1352003,0.03,0.03,50.0,1,0,0,225.0880157263209,856,988.654052734375,9.906383514404297,9.906383514404297,37.65289306640625,14.896824119664798,1275.3672229443712,0.7751916741688899,1.2900035350252375,42,city42_train_replay
HW_GA_SAC,4,moderate_noise_latency_50ms,combined,4,1352004,0.03,0.03,50.0,1,0,0,225.12747183974966,828,959.9010009765625,9.93506908416748,9.93506908416748,27.708290100097656,14.897026131118553,1233.1274391645438,0.7784280606284335,1.2846402263462715,42,city42_train_replay
